"";"we.ep";"we.eBH";"wi.ep";"wi.eBH";"rab.all";"rab.win.With_mint";"rab.win.Without_mint";"diff.btw";"diff.win";"effect";"effect.low";"effect.high";"overlap"
"Otu0086";0,527177351669539;0,871822239855305;0,542160344251337;0,863425481287838;-0,140561317184069;-0,385229066307138;0,218003432801567;0,543968710488095;4,41837358185316;0,112507260400764;-3,8562219985798;4,42692121133201;0,438368059485341
"Otu0087";0,0784830263254939;0,67079153409084;0,0639016544117647;0,605340231100771;1,60784792002526;0,0848235427456956;5,631592131604;4,2872503971529;5,22361388337221;0,731047065907065;-2,33773599049502;8,89139786461737;0,212489185641704
"Otu0089";0,516309709153887;0,868047084009286;0,551985261980666;0,869202963248502;0,409578891090724;0,152079098371995;0,70987931714285;0,474253657315597;4,05726062172444;0,0920152387776642;-4,00001122290107;4,54738165226929;0,44704861447382
"Otu0090";0,376559165003071;0,813906083500554;0,335962727529823;0,77811372376073;0,948242612599944;0,286065187350722;2,11692502935659;1,60862418267409;4,47951324473029;0,334166029617724;-3,1363945690971;4,97402587752973;0,327840428548529
"Otu0091";0,478061883805313;0,855703167460009;0,497913827900041;0,84304922563234;0,00027552004660425;-0,385461657649127;0,331896081415033;0,474263064788848;3,94522866430258;0,0969471281501467;-3,55176918137965;4,33926550078566;0,44531250347559
"Otu0092";0,539470850642915;0,873419174375969;0,595348975473056;0,886777974804998;1,00965918609187;0,679745073090217;1,22471816980248;0,458660209562685;4,17901976208188;0,0919345063081261;-3,65624350834454;4,15441165343513;0,453125002969538
"Otu0093";0,332024379267359;0,798863643439252;0,26721112068079;0,750594738424091;2,54612138841356;1,41036855628389;3,58399400484829;1,95102816460657;5,09178376902976;0,331883211879363;-2,50421943639662;4,9292650344717;0,327840428548529
"Otu0094";0,473663004949981;0,860873920769667;0,354591089058001;0,809010979975607;5,14778149004373;5,9450886538543;4,1752495041419;-1,21982229700452;4,3063282227619;-0,280676088108173;-5,07757971214171;2,84002734114684;0,363715287022371
"Otu0095";0,351834359593489;0,799239505508157;0,37501880013369;0,789567142012675;-0,17939685403346;0,570106472371774;-0,717347516972059;-1,78999568868557;4,99193112679504;-0,314665083055921;-5,83254359637711;2,60564159213568;0,366001743654948
"Otu0099";0,45960294022911;0,844816650752966;0,465334481694776;0,83405236273786;0,448002526846262;-0,0103651593152927;1,03838817000109;1,11012561179213;4,24140441515008;0,21547115877749;-4,11021845955179;5,12547227336766;0,388020840736188
"Otu0100";0,299410242542016;0,777223204316828;0,256910575637598;0,725034818414598;0,934700065242177;-0,0642798092018158;1,76927955854329;1,76525893075484;3,7667193151828;0,387511926811086;-2,36794510179963;6,81800627893419;0,295750232193404
"Otu0101";0,522269798240525;0,86803518726753;0,568632378650761;0,87210615760346;0,0636245052975779;-0,125585089800455;0,251513107760394;0,688120087789112;4,77647035789134;0,126546386067849;-3,51035051834451;5,530403709634;0,433159726495717
"Otu0103";0,514896800099678;0,863664686497254;0,530211332784862;0,859469915374988;-0,147866165815439;-0,375512690469574;0,13281818004504;0,698124630918995;4,61126368777641;0,124026284709504;-3,49758704468756;3,87198990413394;0,424111019613378
"Otu0104";0,259030857987835;0,767597237577654;0,214715362762238;0,718316337654013;1,16135714209066;0,172822838716244;2,48665900048917;2,36179717254862;4,69325949101946;0,441489434767997;-2,64161137946263;5,93377414559071;0,287326405193146
"Otu0105";0,499470387542034;0,860112510042167;0,544639712309749;0,864387449378554;-0,259382219054464;-0,405982822770514;-0,15984852439295;0,388346845260517;4,20864328365993;0,0873099009221378;-3,489984379932;5,35299449541979;0,458333335968019
"Otu0106";0,364227777394217;0,812815734281993;0,259777354997943;0,752609111749011;2,25802383573694;1,44472794971888;4,38163402552147;2,0210976359481;5,26404502527893;0,374136391086695;-2,92797868116111;6,19505184254465;0,320312512956519
"Otu0107";0,181152237204238;0,721754008361018;0,113574339263677;0,651757200420428;1,32902531413636;0,11796452303172;4,01649013623254;2,83540010479286;4,44924985367436;0,579174400323607;-2,46901088967756;8,3580741560791;0,236111134079367
"Otu0108";0,499129487912403;0,859644428585383;0,544610949712053;0,867534770651941;0,459825378127732;0,717257055797257;0,184802897123538;-0,680982065277821;4,78232183678513;-0,118432876719305;-5,85220923500681;3,39915727947976;0,433651348552746
"Otu0109";0,533707681393062;0,870024575999793;0,558018980100782;0,866732726772144;0,0505266199457832;-0,0627251205699579;0,172261731086683;0,196412864579531;4,14815972336358;0,0382050539118604;-3,86334472147841;3,82251046846897;0,481770834479527
"Otu0110";0,470151299867201;0,848170077955113;0,468123328877005;0,830636702377345;0,77347747930866;0,177417079812496;1,35057777107247;1,01420677140716;4,08440687745095;0,212481537239925;-3,65847381776578;5,14077811362079;0,383680563277565
"Otu0111";0,428911205185854;0,836318983297386;0,451076106797614;0,827690787737429;0,814327155500886;0,239475513846877;1,30347102796349;1,12080288883383;4,31618491263674;0,234632313096288;-3,31439436497342;5,07542960919159;0,385082401360714
"Otu0112";0,137080820037588;0,719666474272837;0,12812741027355;0,675374836108113;2,22887744617153;5,27194052608505;0,450355975443895;-3,73997836648267;5,90372797374093;-0,577360659364867;-7,48757346219689;2,6925461977791;0,27580227257741
"Otu0113";0,310265887713053;0,784376775711811;0,282900716011929;0,755910967655564;1,58927629794522;0,592430301356066;2,60285550836521;1,87740179195092;4,45098992272873;0,363080256786864;-2,60124040307639;6,2604533369055;0,313963586822491
"Otu0114";0,268896938544124;0,768751191789622;0,218981386260798;0,719591001857822;1,22507477824186;0,16160593598088;2,51573730282371;1,90537412789763;4,37104203073654;0,400294316715585;-2,54118823435717;5,51356985619283;0,297743070740716
"Otu0115";0,281252556404431;0,77520109243018;0,222271570341423;0,724692549465266;1,67248146980933;0,534673097169667;3,45135310677174;2,42154588451222;5,18036674758418;0,419809340955809;-2,75891448528907;5,35111710819207;0,306157863389532
"Otu0116";0,308432964066696;0,779222757192563;0,270933225781571;0,735036295727166;0,536021058313181;-0,413141209706848;1,72274091093609;2,04678125726033;4,43256526447361;0,398617977951907;-2,71626901732966;5,3952185793321;0,295750232193404
"Otu0118";0,530549914472049;0,870581985051917;0,552076691690662;0,866838332594988;-0,249581193455577;-0,434706700999572;-0,0112225348212132;0,309927139959313;4,40133389221801;0,0618452458791715;-3,55157898107232;4,22943427170469;0,47007805912436
"Otu0119";0,285417409937269;0,767291674935531;0,256727234162896;0,731515967261221;0,707151165308908;-0,101967489616914;2,14778592854613;2,24633616643816;4,66227362953768;0,439697649792603;-2,83176311454748;6,10015079166032;0,306423625409579
